Teste,Year,Month,Day,Time,Amount,Merchant Name,Is Fraud?,Swipe Transaction,Online Transaction,Chip Transaction
10812,2003,7,1,1683290880.0,138.99,7945328079774550558,No,True,False,False
10813,2003,7,4,1683280260.0,213.0,4029529561989901847,No,True,False,False
10814,2003,7,4,1683328020.0,86.26,-4500542936415012428,No,True,False,False
10815,2003,7,5,1683278700.0,120.46,2027553650310142703,No,True,False,False
10816,2003,7,5,1683315720.0,35.12,4241336128694185533,No,False,True,False
10817,2003,7,6,1683278040.0,130.62,3527213246127876953,No,True,False,False
10818,2003,7,8,1683277380.0,120.63,-727612092139916043,No,True,False,False
10819,2003,7,8,1683318780.0,415.28,-3220758452254689706,No,True,False,False
10820,2003,7,9,1683278460.0,152.26,4060646732831064559,No,True,False,False
10821,2003,7,9,1683297780.0,1.53,6666504894937430109,No,True,False,False
10822,2003,7,11,1683279420.0,37.92,4060646732831064559,No,True,False,False
10823,2003,7,12,1683303120.0,62.28,-1288082279022882052,No,True,False,False
10824,2003,7,12,1683303540.0,-56.0,-1288082279022882052,No,True,False,False
10825,2003,7,12,1683303720.0,56.0,-1288082279022882052,No,True,False,False
10826,2003,7,12,1683304080.0,11.87,2027553650310142703,No,True,False,False
10827,2003,7,13,1683277500.0,122.25,4060646732831064559,No,True,False,False
10828,2003,7,14,1683278340.0,115.2,1913477460590765860,No,True,False,False
10829,2003,7,14,1683279060.0,47.38,-727612092139916043,No,True,False,False
10830,2003,7,14,1683316440.0,14.87,1913477460590765860,No,True,False,False
10831,2003,7,16,1683277620.0,112.03,4060646732831064559,No,True,False,False
10832,2003,7,17,1683278760.0,180.52,1913477460590765860,No,True,False,False
10833,2003,7,17,1683328800.0,81.83,-4500542936415012428,No,True,False,False
10834,2003,7,18,1683327780.0,54.8,-1605794445852049456,No,True,False,False
10835,2003,7,18,1683328800.0,271.99,2743403607688382462,No,False,True,False
10836,2003,7,19,1683277860.0,105.83,4060646732831064559,No,True,False,False
10837,2003,7,20,1683277500.0,148.21,4060646732831064559,No,True,False,False
10838,2003,7,21,1683277740.0,141.73,-34551508091458520,No,True,False,False
10839,2003,7,21,1683304620.0,55.97,5817218446178736267,No,True,False,False
10840,2003,7,22,1683329040.0,91.28,-5023497618971072366,No,True,False,False
10841,2003,7,23,1683278820.0,97.8,-245178307025547046,No,True,False,False
10842,2003,7,23,1683327660.0,78.18,-5023497618971072366,No,True,False,False
10843,2003,7,24,1683278400.0,140.0,-4282466774399734331,No,True,False,False
10844,2003,7,24,1683280680.0,42.84,4060646732831064559,No,True,False,False
10845,2003,7,24,1683327000.0,454.9,-7105351384026467590,No,False,True,False
10846,2003,7,28,1683278760.0,159.73,4060646732831064559,No,True,False,False
10847,2003,7,28,1683293640.0,24.25,-86825621511712373,No,True,False,False
10848,2003,8,1,1683290100.0,168.7,7945328079774550558,No,True,False,False
10849,2003,8,1,1683306840.0,10.88,-5023497618971072366,No,True,False,False
10850,2003,8,1,1683326880.0,227.11,4241336128694185533,No,False,True,False
10851,2003,8,2,1683277560.0,119.43,5817218446178736267,No,True,False,False
10852,2003,8,2,1683280620.0,53.62,-34551508091458520,No,True,False,False
10853,2003,8,2,1683282300.0,138.35,-34551508091458520,No,True,False,False
10854,2003,8,2,1683287280.0,114.71,7945328079774550558,No,True,False,False
10855,2003,8,3,1683304260.0,94.04,-3220758452254689706,No,True,False,False
10856,2003,8,4,1683277800.0,126.71,2027553650310142703,No,True,False,False
10857,2003,8,5,1683315240.0,15.42,4241336128694185533,No,False,True,False
10858,2003,8,6,1683275880.0,149.23,1913477460590765860,No,True,False,False
10859,2003,8,7,1683305100.0,58.05,-8129520121141002186,No,True,False,False
10860,2003,8,8,1683277500.0,182.0,1913477460590765860,No,True,False,False
10861,2003,8,8,1683279900.0,30.98,5817218446178736267,No,True,False,False
10862,2003,8,10,1683278340.0,128.17,5817218446178736267,No,True,False,False
10863,2003,8,10,1683330900.0,239.98,4241336128694185533,No,False,True,False
10864,2003,8,12,1683277320.0,68.85,3527213246127876953,No,True,False,False
10865,2003,8,13,1683277260.0,140.0,-4282466774399734331,No,True,False,False
10866,2003,8,13,1683302700.0,162.6,-9092677072201095172,No,False,True,False
10867,2003,8,14,1683278280.0,144.51,4060646732831064559,No,True,False,False
10868,2003,8,15,1683277320.0,120.0,-4282466774399734331,No,True,False,False
10869,2003,8,15,1683279780.0,35.59,5817218446178736267,No,True,False,False
10870,2003,8,15,1683329280.0,91.11,-1605794445852049456,No,True,False,False
10871,2003,8,16,1683277380.0,160.0,-4282466774399734331,No,True,False,False
10872,2003,8,16,1683278520.0,129.55,-34551508091458520,No,True,False,False
10873,2003,8,18,1683274680.0,133.89,-34551508091458520,No,True,False,False
10874,2003,8,18,1683280380.0,49.68,-727612092139916043,No,True,False,False
10875,2003,8,19,1683294780.0,16.93,-86825621511712373,No,True,False,False
10876,2003,8,19,1683302460.0,73.2,2027553650310142703,No,True,False,False
10877,2003,8,19,1683303360.0,-79.0,2027553650310142703,No,True,False,False
10878,2003,8,19,1683304080.0,79.0,2027553650310142703,No,True,False,False
10879,2003,8,20,1683277920.0,95.35,1913477460590765860,No,True,False,False
10880,2003,8,21,1683278580.0,124.65,-245178307025547046,No,True,False,False
10881,2003,8,22,1683280440.0,41.42,5817218446178736267,No,True,False,False
10882,2003,8,22,1683316440.0,11.54,1878448597312197393,No,True,False,False
10883,2003,8,22,1683338940.0,176.4,-8135850083113399757,No,True,False,False
10884,2003,8,24,1683285180.0,40.49,4060646732831064559,No,True,False,False
10885,2003,8,26,1683277200.0,135.17,4060646732831064559,No,True,False,False
10886,2003,8,26,1683327720.0,209.32,838425044734233142,No,True,False,False
10887,2003,8,27,1683277380.0,83.37,5817218446178736267,No,True,False,False
10888,2003,8,28,1683278400.0,135.56,1913477460590765860,No,True,False,False
10889,2003,8,28,1683297540.0,30.97,1913477460590765860,No,True,False,False
10890,2003,8,30,1683276180.0,42.01,-5475680618560174533,No,True,False,False
10891,2003,8,30,1683278460.0,195.81,5817218446178736267,No,True,False,False
10892,2003,8,31,1683302520.0,10.18,2027553650310142703,No,True,False,False
10893,2003,9,1,1683277440.0,181.42,-34551508091458520,No,True,False,False
10894,2003,9,1,1683294900.0,22.95,-86825621511712373,No,True,False,False
10895,2003,9,2,1683278880.0,117.36,-727612092139916043,No,True,False,False
10896,2003,9,2,1683280500.0,28.04,-5475680618560174533,No,True,False,False
10897,2003,9,2,1683304620.0,10.43,-727612092139916043,No,True,False,False
10898,2003,9,2,1683329040.0,64.53,-1605794445852049456,No,True,False,False
10899,2003,9,3,1683278940.0,85.02,3527213246127876953,No,True,False,False
10900,2003,9,4,1683278160.0,97.85,-727612092139916043,No,True,False,False
10901,2003,9,6,1683278160.0,96.88,-245178307025547046,No,True,False,False
10902,2003,9,8,1683278100.0,145.07,-727612092139916043,No,True,False,False
10903,2003,9,8,1683279780.0,41.28,-5475680618560174533,No,True,False,False
10904,2003,9,8,1683310080.0,388.79,969539244598959907,No,True,False,False
10905,2003,9,9,1683277080.0,99.79,5817218446178736267,No,True,False,False
10906,2003,9,9,1683277200.0,146.08,5817218446178736267,No,True,False,False
10907,2003,9,9,1683320100.0,4.47,-521141999023077663,No,False,True,False
10908,2003,9,10,1683305520.0,61.27,-3220758452254689706,No,True,False,False
10909,2003,9,11,1683279720.0,38.17,-34551508091458520,No,True,False,False
10910,2003,9,13,1683278220.0,169.38,5817218446178736267,No,True,False,False
10911,2003,9,13,1683290820.0,61.9,3952145593743244256,No,True,False,False
10912,2003,9,14,1683277560.0,93.78,4060646732831064559,No,True,False,False
10913,2003,9,15,1683278100.0,153.89,-245178307025547046,No,True,False,False
10914,2003,9,15,1683280740.0,21.1,-5475680618560174533,No,True,False,False
10915,2003,9,15,1683290040.0,67.62,3952145593743244256,No,True,False,False
10916,2003,9,15,1683329040.0,89.14,838425044734233142,No,True,False,False
10917,2003,9,16,1683278400.0,142.77,5817218446178736267,No,True,False,False
10918,2003,9,16,1683307020.0,4.03,356025483272339731,No,True,False,False
10919,2003,9,17,1683278700.0,129.65,3527213246127876953,No,True,False,False
10920,2003,9,17,1683284100.0,524.1,4055257078481058705,No,True,False,False
10921,2003,9,18,1683277860.0,116.46,-727612092139916043,No,True,False,False
10922,2003,9,18,1683305100.0,66.22,-7146670748125200898,No,True,False,False
10923,2003,9,19,1683277560.0,85.25,4060646732831064559,No,True,False,False
10924,2003,9,19,1683294420.0,34.29,6661973303171003879,No,True,False,False
10925,2003,9,20,1683305400.0,10.66,-4500542936415012428,No,True,False,False
10926,2003,9,21,1683279600.0,40.22,5817218446178736267,No,True,False,False
10927,2003,9,22,1683277260.0,127.77,4060646732831064559,No,True,False,False
10928,2003,9,22,1683279900.0,138.93,-34551508091458520,No,True,False,False
10929,2003,9,22,1683280260.0,40.28,-727612092139916043,No,True,False,False
10930,2003,9,22,1683298260.0,29.79,6135208568923449408,No,True,False,False
10931,2003,9,24,1683329220.0,82.03,-4500542936415012428,No,True,False,False
10932,2003,9,25,1683278640.0,158.21,-34551508091458520,No,True,False,False
10933,2003,9,26,1683278460.0,130.07,3527213246127876953,No,True,False,False
10934,2003,9,26,1683315600.0,26.3,4241336128694185533,No,False,True,False
10935,2003,9,27,1683278580.0,132.87,3527213246127876953,No,True,False,False
10936,2003,9,27,1683280200.0,22.97,-727612092139916043,No,True,False,False
10937,2003,9,28,1683277920.0,176.02,2027553650310142703,No,True,False,False
10938,2003,9,29,1683277380.0,119.36,-245178307025547046,No,True,False,False
10939,2003,9,29,1683279300.0,30.15,5817218446178736267,No,True,False,False
10940,2003,9,30,1683279240.0,46.7,4060646732831064559,No,True,False,False
10941,2003,9,30,1683291300.0,14.08,4055257078481058705,No,True,False,False
10942,2003,9,30,1683302520.0,10.14,4060646732831064559,No,True,False,False
10943,2003,10,1,1683278520.0,135.29,1913477460590765860,No,True,False,False
10944,2003,10,2,1683278040.0,153.05,-245178307025547046,No,True,False,False
10945,2003,10,2,1683302820.0,7.74,-727612092139916043,No,True,False,False
10946,2003,10,2,1683336120.0,33.52,-5413376491460213491,No,True,False,False
10947,2003,10,3,1683277800.0,143.28,-34551508091458520,No,True,False,False
10948,2003,10,3,1683307260.0,9.3,-245178307025547046,No,True,False,False
10949,2003,10,4,1683280140.0,118.83,-34551508091458520,No,True,False,False
10950,2003,10,4,1683293700.0,177.08,-8978688709093014088,No,True,False,False
10951,2003,10,5,1683278520.0,136.11,-727612092139916043,No,True,False,False
10952,2003,10,8,1683278640.0,127.77,1913477460590765860,No,True,False,False
10953,2003,10,8,1683316500.0,112.32,-3360331473322174717,No,True,False,False
10954,2003,10,9,1683277980.0,37.58,-5475680618560174533,No,True,False,False
10955,2003,10,9,1683305460.0,66.88,3189517333335617109,No,True,False,False
10956,2003,10,12,1683280380.0,34.07,-5475680618560174533,No,True,False,False
10957,2003,10,12,1683283800.0,40.67,-34551508091458520,No,True,False,False
10958,2003,10,13,1683277560.0,130.6,-34551508091458520,No,True,False,False
10959,2003,10,13,1683282060.0,123.3,-727612092139916043,No,True,False,False
10960,2003,10,14,1683278520.0,142.02,2027553650310142703,No,True,False,False
10961,2003,10,14,1683305280.0,74.84,-5904116920141006298,No,True,False,False
10962,2003,10,15,1683277680.0,135.42,4060646732831064559,No,True,False,False
10963,2003,10,15,1683291660.0,108.72,-9092677072201095172,No,False,True,False
10964,2003,10,15,1683305220.0,56.79,5817218446178736267,No,True,False,False
10965,2003,10,16,1683310140.0,111.08,-962082848414704514,No,True,False,False
10966,2003,10,17,1683278820.0,163.57,-245178307025547046,No,True,False,False
10967,2003,10,17,1683315600.0,109.1,8080934608468946743,No,True,False,False
10968,2003,10,18,1683277320.0,124.83,5817218446178736267,No,True,False,False
10969,2003,10,18,1683292800.0,52.27,-3345936507911876459,No,True,False,False
10970,2003,10,19,1683277500.0,123.66,-34551508091458520,No,True,False,False
10971,2003,10,19,1683279000.0,41.5,5817218446178736267,No,True,False,False
10972,2003,10,20,1683328620.0,164.43,838425044734233142,No,True,False,False
10973,2003,10,21,1683296760.0,1.91,6666504894937430109,No,True,False,False
10974,2003,10,21,1683327480.0,112.0,-112121233619748226,No,True,False,False
10975,2003,10,21,1683328200.0,88.74,933871365668580055,No,True,False,False
10976,2003,10,23,1683280500.0,38.91,-5475680618560174533,No,True,False,False
10977,2003,10,23,1683303240.0,7.21,5205099864768539121,No,True,False,False
10978,2003,10,23,1683304380.0,-112.0,-112121233619748226,No,True,False,False
10979,2003,10,23,1683304380.0,124.66,-112121233619748226,No,True,False,False
10980,2003,10,25,1683315060.0,158.56,1878448597312197393,No,True,False,False
10981,2003,10,26,1683277440.0,107.94,-7421093378627544099,No,False,True,False
10982,2003,10,26,1683315360.0,33.29,838425044734233142,No,True,False,False
10983,2003,10,27,1683278520.0,115.59,2027553650310142703,No,True,False,False
10984,2003,10,28,1683280440.0,151.63,5817218446178736267,No,True,False,False
10985,2003,10,29,1683277980.0,98.61,1913477460590765860,No,True,False,False
10986,2003,10,31,1683278280.0,155.68,2027553650310142703,No,True,False,False
10987,2003,11,1,1683277500.0,112.66,4060646732831064559,No,True,False,False
10988,2003,11,2,1683294600.0,23.49,-86825621511712373,No,True,False,False
10989,2003,11,2,1683302460.0,72.89,-1288082279022882052,No,True,False,False
10990,2003,11,2,1683302640.0,-70.0,-1288082279022882052,No,True,False,False
10991,2003,11,2,1683303060.0,70.0,-1288082279022882052,No,True,False,False
10992,2003,11,3,1683277200.0,69.49,5817218446178736267,No,True,False,False
10993,2003,11,3,1683280740.0,49.08,4060646732831064559,No,True,False,False
10994,2003,11,3,1683321120.0,17.0,4060646732831064559,No,True,False,False
10995,2003,11,4,1683277260.0,105.24,3527213246127876953,No,True,False,False
10996,2003,11,4,1683302580.0,167.84,7945328079774550558,No,True,False,False
10997,2003,11,5,1683277500.0,116.84,5817218446178736267,No,True,False,False
10998,2003,11,6,1683277500.0,135.8,5817218446178736267,No,True,False,False
10999,2003,11,8,1683280260.0,47.93,-5475680618560174533,No,True,False,False
11000,2003,11,9,1683277500.0,116.89,-727612092139916043,No,True,False,False
11001,2003,11,9,1683277680.0,134.58,-727612092139916043,No,True,False,False
11002,2003,11,9,1683278520.0,160.0,-4282466774399734331,No,True,False,False
11003,2003,11,9,1683279300.0,142.83,-727612092139916043,No,True,False,False
11004,2003,11,10,1683279600.0,31.91,-34551508091458520,No,True,False,False
11005,2003,11,11,1683277920.0,154.87,-245178307025547046,No,True,False,False
11006,2003,11,13,1683278640.0,92.22,1913477460590765860,No,True,False,False
11007,2003,11,13,1683303900.0,11.25,-4500542936415012428,No,True,False,False
11008,2003,11,14,1683302820.0,14.82,-4500542936415012428,No,True,False,False
11009,2003,11,16,1683278400.0,140.0,-4282466774399734331,No,True,False,False
11010,2003,11,16,1683302520.0,88.0,-1288082279022882052,No,True,False,False
11011,2003,11,16,1683302940.0,34.11,-1288082279022882052,No,True,False,False
11012,2003,11,16,1683303480.0,-88.0,-1288082279022882052,No,True,False,False
11013,2003,11,16,1683326520.0,437.96,-5278458916885320132,No,True,False,False
11014,2003,11,16,1683330060.0,236.61,838425044734233142,No,True,False,False
11015,2003,11,18,1683277380.0,132.06,-34551508091458520,No,True,False,False
11016,2003,11,19,1683277440.0,125.99,-245178307025547046,No,True,False,False
11017,2003,11,20,1683277860.0,100.88,-727612092139916043,No,True,False,False
11018,2003,11,21,1683277500.0,109.95,4060646732831064559,No,True,False,False
11019,2003,11,21,1683303960.0,196.23,7945328079774550558,No,True,False,False
11020,2003,11,22,1683278160.0,116.92,1913477460590765860,No,True,False,False
11021,2003,11,23,1683277560.0,164.98,5817218446178736267,No,True,False,False
11022,2003,11,24,1683280320.0,141.19,3527213246127876953,No,True,False,False
11023,2003,11,24,1683329100.0,76.25,-4500542936415012428,No,True,False,False
11024,2003,11,25,1683277320.0,144.0,-727612092139916043,No,True,False,False
11025,2003,11,26,1683278640.0,123.25,-727612092139916043,No,True,False,False
11026,2003,11,26,1683279660.0,38.35,-34551508091458520,No,True,False,False
11027,2003,11,26,1683315900.0,9.12,-86825621511712373,No,True,False,False
11028,2003,11,27,1683278940.0,82.57,-727612092139916043,No,True,False,False
11029,2003,11,27,1683282420.0,137.0,4060646732831064559,No,True,False,False
11030,2003,11,29,1683275580.0,121.56,-727612092139916043,No,True,False,False
11031,2003,11,29,1683276000.0,81.38,-727612092139916043,No,True,False,False
11032,2003,11,29,1683280740.0,26.49,-5475680618560174533,No,True,False,False
11033,2003,11,29,1683305220.0,31.58,2027553650310142703,No,True,False,False
11034,2003,11,29,1683305400.0,94.0,2027553650310142703,No,True,False,False
11035,2003,11,29,1683305640.0,66.12,-7146670748125200898,No,True,False,False
