Amount,Use Chip,MCC,Has Chip,Merchant Latitude,Merchant Longitude,Month,Day of Week,Day,Hour,Distance to Merchant,Latitude,Longitude,Age,Is Fraud
-460.0,0.0,3722.0,1.0,33.7074,-117.7054,2.0,2.0,27.0,12.0,93.79726856836707,33.02,-117.12,24.0,0.0
3.76,0.0,5411.0,1.0,37.42488662030914,-91.83121755030102,2.0,1.0,26.0,11.0,2341.2725777534533,33.02,-117.12,24.0,1.0
80.39,0.0,5311.0,1.0,37.42488662030914,-91.83121755030102,2.0,4.0,22.0,12.0,2341.2725777534533,33.02,-117.12,24.0,1.0
24.47,0.0,5921.0,1.0,37.42488662030914,-91.83121755030102,2.0,1.0,19.0,18.0,2341.2725777534533,33.02,-117.12,24.0,1.0
167.15,0.0,5651.0,1.0,37.42488662030914,-91.83121755030102,2.0,5.0,16.0,16.0,2341.2725777534533,33.02,-117.12,24.0,1.0
8.19,0.0,5970.0,1.0,37.42488662030914,-91.83121755030102,2.0,5.0,16.0,13.0,2341.2725777534533,33.02,-117.12,24.0,1.0
29.29,0.0,5411.0,1.0,37.42488662030914,-91.83121755030102,2.0,4.0,15.0,12.0,2341.2725777534533,33.02,-117.12,24.0,1.0
18.49,0.0,4121.0,1.0,37.42488662030914,-91.83121755030102,2.0,3.0,14.0,11.0,2341.2725777534533,33.02,-117.12,24.0,1.0
49.71,0.0,5211.0,1.0,33.0279,-117.0856,2.0,6.0,10.0,6.0,3.32525998310661,33.02,-117.12,24.0,0.0
8.78,1.0,5815.0,1.0,37.42488662030914,-91.83121755030102,1.0,6.0,27.0,2.0,2341.2725777534533,33.02,-117.12,24.0,0.0
55.6,2.0,5912.0,0.0,44.8427,-93.2363,12.0,1.0,31.0,3.0,13.176060042341277,44.96,-93.26,59.0,0.0
34.43,2.0,5541.0,0.0,44.8427,-93.2363,11.0,6.0,3.0,15.0,13.176060042341277,44.96,-93.26,59.0,0.0
-212.0,0.0,3509.0,1.0,38.6108,-90.292,7.0,1.0,2.0,2.0,747.5122295976203,44.96,-93.26,59.0,0.0
1.48,0.0,5942.0,1.0,38.8239,-90.7427,6.0,3.0,27.0,10.0,713.308958369147,44.96,-93.26,59.0,0.0
67.0,2.0,5541.0,0.0,44.8427,-93.2363,6.0,0.0,10.0,15.0,13.176060042341277,44.96,-93.26,59.0,0.0
1.8,2.0,5411.0,0.0,44.8427,-93.2363,4.0,3.0,4.0,10.0,13.176060042341277,44.96,-93.26,59.0,0.0
55.56,0.0,5300.0,1.0,41.5263,-87.2525,2.0,1.0,25.0,10.0,0.7476992221227015,41.53,-87.26,38.0,0.0
-59.0,0.0,5499.0,1.0,41.5263,-87.2525,12.0,2.0,18.0,8.0,0.7476992221227015,41.53,-87.26,37.0,0.0
78.25,0.0,5912.0,1.0,41.5263,-87.2525,12.0,2.0,11.0,10.0,0.7476992221227015,41.53,-87.26,37.0,0.0
72.2,0.0,5912.0,1.0,41.5263,-87.2525,11.0,2.0,20.0,10.0,0.7476992221227015,41.53,-87.26,37.0,0.0
4.6,2.0,5411.0,1.0,41.5263,-87.2525,11.0,3.0,7.0,12.0,0.7476992221227015,41.53,-87.26,37.0,0.0
13.8,0.0,5541.0,1.0,41.5994,-86.7077,9.0,2.0,11.0,8.0,46.59301541352114,41.53,-87.26,37.0,0.0
21.29,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,8.0,6.0,11.0,14.0,601.7153967011667,41.53,-87.26,37.0,0.0
81.01,0.0,5411.0,1.0,41.5263,-87.2525,7.0,1.0,9.0,10.0,0.7476992221227015,41.53,-87.26,37.0,0.0
36.74,0.0,5300.0,1.0,41.5263,-87.2525,5.0,1.0,21.0,16.0,0.7476992221227015,41.53,-87.26,37.0,0.0
-75.0,0.0,5541.0,1.0,41.5994,-86.7077,5.0,5.0,4.0,8.0,46.59301541352114,41.53,-87.26,37.0,0.0
132.26,0.0,4900.0,1.0,41.5263,-87.2525,4.0,4.0,26.0,13.0,0.7476992221227015,41.53,-87.26,37.0,0.0
100.0,0.0,4829.0,1.0,41.5994,-86.7077,3.0,0.0,25.0,10.0,46.59301541352114,41.53,-87.26,37.0,0.0
12.79,0.0,5499.0,1.0,41.5263,-87.2525,3.0,5.0,9.0,8.0,0.7476992221227015,41.53,-87.26,37.0,0.0
80.0,0.0,5499.0,1.0,41.5263,-87.2525,3.0,5.0,9.0,8.0,0.7476992221227015,41.53,-87.26,37.0,0.0
73.12,0.0,5300.0,1.0,41.5263,-87.2525,3.0,0.0,4.0,10.0,0.7476992221227015,41.53,-87.26,37.0,0.0
31.01,0.0,7230.0,1.0,41.5263,-87.2525,2.0,6.0,17.0,16.0,0.7476992221227015,41.53,-87.26,37.0,0.0
100.0,0.0,4829.0,1.0,41.5994,-86.7077,2.0,6.0,3.0,10.0,46.59301541352114,41.53,-87.26,37.0,0.0
10.54,0.0,5814.0,1.0,41.5263,-87.2525,1.0,1.0,29.0,12.0,0.7476992221227015,41.53,-87.26,37.0,0.0
-61.0,0.0,5499.0,1.0,28.5469,-81.2571,1.0,0.0,27.0,16.0,12.200841768805551,28.5,-81.37,75.0,0.0
49.71,0.0,5651.0,1.0,28.5469,-81.2571,1.0,2.0,15.0,16.0,12.200841768805551,28.5,-81.37,75.0,0.0
41.63,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,12.0,0.0,16.0,11.0,1390.0579628092664,28.5,-81.37,74.0,0.0
58.38,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,12.0,0.0,9.0,9.0,1390.0579628092664,28.5,-81.37,74.0,0.0
43.89,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,11.0,6.0,17.0,11.0,1390.0579628092664,28.5,-81.37,74.0,0.0
40.76,0.0,5499.0,1.0,28.5469,-81.2571,8.0,6.0,18.0,17.0,12.200841768805551,28.5,-81.37,74.0,0.0
48.03,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,8.0,0.0,12.0,9.0,1390.0579628092664,28.5,-81.37,74.0,0.0
12.64,0.0,5921.0,1.0,28.5469,-81.2571,7.0,6.0,14.0,10.0,12.200841768805551,28.5,-81.37,74.0,0.0
50.87,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,7.0,3.0,11.0,9.0,1390.0579628092664,28.5,-81.37,74.0,0.0
25.94,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,6.0,3.0,13.0,9.0,1390.0579628092664,28.5,-81.37,74.0,0.0
48.79,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,5.0,6.0,19.0,9.0,1390.0579628092664,28.5,-81.37,74.0,0.0
28.33,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,3.0,6.0,31.0,11.0,1390.0579628092664,28.5,-81.37,74.0,0.0
70.27,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,3.0,4.0,15.0,9.0,1390.0579628092664,28.5,-81.37,74.0,0.0
42.07,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,3.0,5.0,9.0,9.0,1390.0579628092664,28.5,-81.37,74.0,0.0
45.02,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,2.0,2.0,27.0,9.0,1390.0579628092664,28.5,-81.37,74.0,0.0
9.69,0.0,5812.0,1.0,28.5469,-81.2571,2.0,1.0,26.0,10.0,12.200841768805551,28.5,-81.37,74.0,0.0
0.17,0.0,5541.0,1.0,28.5469,-81.2571,2.0,6.0,24.0,22.0,12.200841768805551,28.5,-81.37,74.0,0.0
25.85,0.0,5813.0,1.0,28.5469,-81.2571,2.0,1.0,12.0,21.0,12.200841768805551,28.5,-81.37,74.0,0.0
-92.0,0.0,5499.0,1.0,28.5469,-81.2571,2.0,5.0,2.0,16.0,12.200841768805551,28.5,-81.37,74.0,0.0
35.08,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,1.0,4.0,25.0,9.0,1390.0579628092664,28.5,-81.37,74.0,0.0
199.09,1.0,4814.0,0.0,37.42488662030914,-91.83121755030102,2.0,4.0,28.0,16.0,470.8369170602272,36.17,-86.78,87.0,0.0
20.71,2.0,4214.0,0.0,36.0725,-86.724,1.0,3.0,23.0,16.0,11.951500194564384,36.17,-86.78,87.0,0.0
48.71,2.0,5499.0,0.0,36.0725,-86.724,1.0,5.0,18.0,13.0,11.951500194564384,36.17,-86.78,87.0,0.0
2.67,2.0,5812.0,0.0,36.0725,-86.724,1.0,4.0,17.0,9.0,11.951500194564384,36.17,-86.78,87.0,0.0
18.39,0.0,5541.0,1.0,36.0725,-86.724,9.0,4.0,13.0,12.0,11.951500194564384,36.17,-86.78,86.0,0.0
30.04,0.0,5411.0,1.0,36.0725,-86.724,9.0,5.0,7.0,17.0,11.951500194564384,36.17,-86.78,86.0,0.0
2.39,2.0,5411.0,0.0,36.0725,-86.724,9.0,6.0,1.0,9.0,11.951500194564384,36.17,-86.78,86.0,0.0
-204.0,0.0,4722.0,1.0,37.42488662030914,-91.83121755030102,8.0,2.0,28.0,21.0,470.8369170602272,36.17,-86.78,86.0,0.0
1.85,0.0,5814.0,1.0,36.0725,-86.724,8.0,0.0,19.0,9.0,11.951500194564384,36.17,-86.78,86.0,0.0
5.8,0.0,5912.0,1.0,36.0725,-86.724,7.0,5.0,6.0,6.0,11.951500194564384,36.17,-86.78,86.0,0.0
91.0,0.0,5499.0,1.0,36.0725,-86.724,5.0,6.0,26.0,13.0,11.951500194564384,36.17,-86.78,86.0,0.0
3.31,2.0,5499.0,0.0,36.0725,-86.724,4.0,1.0,9.0,16.0,11.951500194564384,36.17,-86.78,86.0,0.0
27.7,2.0,5310.0,0.0,36.0725,-86.724,3.0,6.0,10.0,8.0,11.951500194564384,36.17,-86.78,86.0,0.0
32.69,2.0,5541.0,0.0,36.0725,-86.724,1.0,6.0,13.0,13.0,11.951500194564384,36.17,-86.78,86.0,0.0
38.97,0.0,5813.0,1.0,36.3054,-86.6072,2.0,6.0,2.0,21.0,1.8299358318667247,36.29,-86.6,29.0,0.0
35.01,0.0,5411.0,1.0,36.3054,-86.6072,1.0,5.0,18.0,14.0,1.8299358318667247,36.29,-86.6,29.0,0.0
47.65,0.0,4900.0,1.0,36.3054,-86.6072,1.0,4.0,17.0,6.0,1.8299358318667247,36.29,-86.6,29.0,0.0
109.1,2.0,5411.0,1.0,36.3054,-86.6072,1.0,3.0,2.0,15.0,1.8299358318667247,36.29,-86.6,29.0,0.0
97.0,0.0,5499.0,1.0,36.3054,-86.6072,12.0,1.0,31.0,15.0,1.8299358318667247,36.29,-86.6,28.0,0.0
75.16,0.0,5655.0,1.0,36.3054,-86.6072,11.0,5.0,23.0,19.0,1.8299358318667247,36.29,-86.6,28.0,0.0
2.83,0.0,5411.0,1.0,36.3054,-86.6072,11.0,2.0,6.0,9.0,1.8299358318667247,36.29,-86.6,28.0,0.0
35.16,0.0,5912.0,1.0,36.3054,-86.6072,6.0,5.0,29.0,14.0,1.8299358318667247,36.29,-86.6,28.0,0.0
71.75,0.0,7230.0,1.0,36.3054,-86.6072,3.0,1.0,12.0,13.0,1.8299358318667247,36.29,-86.6,28.0,0.0
33.9,0.0,5942.0,1.0,35.9656,-86.5048,3.0,0.0,4.0,14.0,37.0711137029523,36.29,-86.6,28.0,0.0
19.55,0.0,7230.0,1.0,36.3054,-86.6072,1.0,1.0,29.0,12.0,1.8299358318667247,36.29,-86.6,28.0,0.0
39.31,1.0,5661.0,1.0,37.42488662030914,-91.83121755030102,10.0,2.0,30.0,20.0,848.583872808492,33.29,-83.96,44.0,0.0
11.19,0.0,5812.0,1.0,33.282,-83.9784,9.0,3.0,12.0,11.0,1.9278298586049805,33.29,-83.96,44.0,0.0
6.73,0.0,5411.0,1.0,33.5242,-84.359,8.0,0.0,19.0,9.0,45.27552209305541,33.29,-83.96,44.0,0.0
-53.0,2.0,5541.0,1.0,33.282,-83.9784,5.0,5.0,4.0,11.0,1.9278298586049805,33.29,-83.96,44.0,0.0
-58.0,0.0,5499.0,1.0,33.282,-83.9784,4.0,4.0,26.0,11.0,1.9278298586049805,33.29,-83.96,44.0,0.0
11.89,0.0,5411.0,1.0,33.5242,-84.359,3.0,0.0,11.0,10.0,45.27552209305541,33.29,-83.96,44.0,0.0
63.0,2.0,5541.0,1.0,33.282,-83.9784,2.0,0.0,25.0,11.0,1.9278298586049805,33.29,-83.96,44.0,0.0
80.0,0.0,4829.0,1.0,39.5437,-104.9691,2.0,4.0,28.0,11.0,6.228674992386257,39.59,-105.01,72.0,0.0
80.0,0.0,4829.0,1.0,39.5437,-104.9691,12.0,1.0,31.0,11.0,6.228674992386257,39.59,-105.01,71.0,0.0
41.35,0.0,5094.0,1.0,39.5814,-104.9557,12.0,1.0,17.0,12.0,4.750475434298117,39.59,-105.01,71.0,0.0
14.94,0.0,5921.0,1.0,39.5814,-104.9557,12.0,0.0,9.0,16.0,4.750475434298117,39.59,-105.01,71.0,0.0
100.0,0.0,4829.0,1.0,39.5437,-104.9691,11.0,4.0,8.0,11.0,6.228674992386257,39.59,-105.01,71.0,0.0
18.82,0.0,5541.0,1.0,39.6412,-119.8735,10.0,4.0,18.0,16.0,1271.731436796208,39.59,-105.01,71.0,0.0
88.25,0.0,5541.0,1.0,39.5814,-104.9557,10.0,2.0,2.0,20.0,4.750475434298117,39.59,-105.01,71.0,0.0
80.0,0.0,4829.0,1.0,39.5437,-104.9691,9.0,1.0,3.0,11.0,6.228674992386257,39.59,-105.01,71.0,0.0
78.32,0.0,5300.0,1.0,39.5517,-104.8863,8.0,3.0,22.0,20.0,11.426058800051674,39.59,-105.01,71.0,0.0
81.65,0.0,5300.0,1.0,39.5814,-104.9557,8.0,5.0,17.0,20.0,4.750475434298117,39.59,-105.01,71.0,0.0
7.7,0.0,5812.0,1.0,39.5814,-104.9557,8.0,1.0,13.0,6.0,4.750475434298117,39.59,-105.01,71.0,0.0
80.0,0.0,4829.0,1.0,39.5437,-104.9691,5.0,5.0,25.0,11.0,6.228674992386257,39.59,-105.01,71.0,0.0
100.0,0.0,4829.0,1.0,47.4995,-122.3603,5.0,1.0,14.0,11.0,1646.3278361219757,39.59,-105.01,71.0,0.0
120.0,0.0,4829.0,1.0,39.5437,-104.9691,5.0,1.0,7.0,11.0,6.228674992386257,39.59,-105.01,71.0,0.0
8.75,0.0,5411.0,1.0,39.7102,-104.7071,4.0,3.0,4.0,5.0,29.17448127941187,39.59,-105.01,71.0,0.0
87.37,0.0,5411.0,1.0,39.5814,-104.9557,3.0,0.0,25.0,20.0,4.750475434298117,39.59,-105.01,71.0,0.0
95.17,0.0,5541.0,1.0,39.5814,-104.9557,1.0,3.0,3.0,20.0,4.750475434298117,39.59,-105.01,71.0,0.0
73.0,2.0,5541.0,0.0,40.2477,-83.3622,12.0,0.0,9.0,13.0,58.94990421925768,40.15,-82.68,47.0,0.0
5.52,0.0,5541.0,1.0,40.2477,-83.3622,12.0,3.0,5.0,9.0,58.94990421925768,40.15,-82.68,47.0,0.0
-64.0,2.0,5541.0,0.0,40.2477,-83.3622,11.0,4.0,22.0,13.0,58.94990421925768,40.15,-82.68,47.0,0.0
7.19,2.0,5541.0,0.0,40.2477,-83.3622,3.0,0.0,25.0,7.0,58.94990421925768,40.15,-82.68,47.0,0.0
41.26,2.0,7832.0,0.0,40.3849,-82.4873,3.0,2.0,13.0,18.0,30.81479592501771,40.15,-82.68,47.0,0.0
7.04,0.0,5499.0,1.0,40.2477,-83.3622,3.0,6.0,3.0,9.0,58.94990421925768,40.15,-82.68,47.0,0.0
24.64,0.0,5411.0,1.0,40.0647,-83.5724,1.0,0.0,14.0,16.0,76.48527084451239,40.15,-82.68,47.0,0.0
33.59,1.0,4814.0,1.0,37.42488662030914,-91.83121755030102,1.0,5.0,12.0,15.0,848.5663462749496,40.15,-82.68,47.0,0.0
90.78,1.0,4900.0,1.0,37.42488662030914,-91.83121755030102,11.0,6.0,3.0,1.0,1388.215492115998,26.21,-98.31,61.0,0.0
-56.0,2.0,5541.0,1.0,39.4818,-75.0091,12.0,6.0,29.0,12.0,2.92641591866662,39.46,-74.99,90.0,0.0
188.54,0.0,7011.0,1.0,45.3099,-122.9685,12.0,5.0,28.0,1.0,3934.513698183982,39.46,-74.99,90.0,0.0
77.15,0.0,5719.0,1.0,40.3324,-74.5688,11.0,1.0,5.0,10.0,103.44713719691222,39.46,-74.99,90.0,0.0
8.75,0.0,5921.0,1.0,39.4818,-75.0091,10.0,4.0,18.0,16.0,2.92641591866662,39.46,-74.99,90.0,0.0
33.66,0.0,4121.0,1.0,39.4818,-75.0091,7.0,6.0,28.0,12.0,2.92641591866662,39.46,-74.99,90.0,0.0
45.37,0.0,4121.0,1.0,39.4818,-75.0091,5.0,6.0,19.0,12.0,2.92641591866662,39.46,-74.99,90.0,0.0
-60.0,2.0,5541.0,1.0,39.4818,-75.0091,2.0,5.0,9.0,12.0,2.92641591866662,39.46,-74.99,90.0,0.0
73.84,0.0,5814.0,1.0,40.2995,-75.9876,2.0,0.0,24.0,19.0,6.659777110184001,40.33,-75.92,42.0,0.0
28.01,1.0,4814.0,1.0,37.42488662030914,-91.83121755030102,12.0,6.0,22.0,11.0,1412.586304192842,40.33,-75.92,41.0,0.0
77.36,0.0,7538.0,1.0,39.6102,-75.6747,12.0,4.0,6.0,15.0,82.7227425339219,40.33,-75.92,41.0,0.0
74.4,0.0,7538.0,1.0,39.6102,-75.6747,11.0,2.0,20.0,15.0,82.7227425339219,40.33,-75.92,41.0,0.0
75.74,0.0,5812.0,1.0,40.2995,-75.9876,11.0,5.0,16.0,19.0,6.659777110184001,40.33,-75.92,41.0,0.0
240.0,0.0,4829.0,1.0,39.4815,-75.6832,10.0,2.0,9.0,14.0,96.48663144886602,40.33,-75.92,41.0,0.0
82.63,0.0,5812.0,1.0,40.338,-75.978,9.0,4.0,20.0,19.0,4.996037133699891,40.33,-75.92,41.0,0.0
65.46,0.0,5812.0,1.0,40.338,-75.978,9.0,4.0,13.0,19.0,4.996037133699891,40.33,-75.92,41.0,0.0
55.12,2.0,7230.0,1.0,40.2995,-75.9876,9.0,3.0,12.0,14.0,6.659777110184001,40.33,-75.92,41.0,0.0
56.22,0.0,7538.0,1.0,43.3076,-77.927,7.0,1.0,30.0,15.0,370.4894021429568,40.33,-75.92,41.0,0.0
15.92,0.0,5812.0,1.0,43.1146,-79.0378,7.0,5.0,27.0,18.0,403.45543173593,40.33,-75.92,41.0,0.0
75.68,0.0,5814.0,1.0,40.2995,-75.9876,6.0,3.0,13.0,18.0,6.659777110184001,40.33,-75.92,41.0,0.0
69.72,0.0,7538.0,1.0,39.6102,-75.6747,5.0,1.0,28.0,14.0,82.7227425339219,40.33,-75.92,41.0,0.0
34.04,2.0,7230.0,1.0,40.2995,-75.9876,5.0,3.0,23.0,14.0,6.659777110184001,40.33,-75.92,41.0,0.0
46.17,0.0,5814.0,1.0,40.2995,-75.9876,3.0,0.0,4.0,19.0,6.659777110184001,40.33,-75.92,41.0,0.0
88.14,0.0,7538.0,1.0,39.6102,-75.6747,2.0,6.0,24.0,15.0,82.7227425339219,40.33,-75.92,41.0,0.0
20.83,0.0,5411.0,1.0,43.1052,-89.5073,2.0,0.0,10.0,21.0,0.8279987816695343,43.1,-89.5,70.0,0.0
4.5,0.0,5411.0,1.0,43.1052,-89.5073,9.0,5.0,21.0,6.0,0.8279987816695343,43.1,-89.5,69.0,0.0
8.37,0.0,5814.0,1.0,37.42488662030914,-91.83121755030102,6.0,3.0,20.0,19.0,661.2422544519453,43.1,-89.5,69.0,1.0
2.25,0.0,5310.0,1.0,37.42488662030914,-91.83121755030102,6.0,3.0,13.0,19.0,661.2422544519453,43.1,-89.5,69.0,1.0
27.04,0.0,5719.0,1.0,42.929,-89.224,5.0,5.0,11.0,13.0,29.4123733428504,43.1,-89.5,69.0,0.0
3.54,0.0,5814.0,1.0,43.1052,-89.5073,3.0,6.0,10.0,7.0,0.8279987816695343,43.1,-89.5,69.0,0.0
20.68,0.0,5411.0,1.0,43.1052,-89.5073,2.0,3.0,21.0,21.0,0.8279987816695343,43.1,-89.5,69.0,0.0
1.29,0.0,5942.0,1.0,42.8853,-78.7462,2.0,5.0,22.0,10.0,8.477921063090173,42.88,-78.85,44.0,0.0
7.97,0.0,5411.0,1.0,42.9082,-78.8225,1.0,0.0,27.0,13.0,3.8537277728948514,42.88,-78.85,44.0,0.0
1.5,0.0,5411.0,1.0,42.9082,-78.8225,1.0,6.0,12.0,10.0,3.8537277728948514,42.88,-78.85,44.0,0.0
23.19,0.0,5814.0,1.0,42.9082,-78.8225,12.0,2.0,11.0,17.0,3.8537277728948514,42.88,-78.85,43.0,0.0
1.55,2.0,5541.0,1.0,42.9082,-78.8225,11.0,6.0,24.0,10.0,3.8537277728948514,42.88,-78.85,43.0,0.0
20.92,2.0,7538.0,1.0,42.9082,-78.8225,11.0,1.0,12.0,13.0,3.8537277728948514,42.88,-78.85,43.0,0.0
20.07,2.0,5812.0,1.0,42.9167,-78.8895,11.0,4.0,1.0,17.0,5.1967358396699845,42.88,-78.85,43.0,0.0
4.32,2.0,5541.0,1.0,42.9082,-78.8225,10.0,2.0,30.0,20.0,3.8537277728948514,42.88,-78.85,43.0,0.0
5.16,2.0,5541.0,1.0,42.9082,-78.8225,8.0,6.0,11.0,20.0,3.8537277728948514,42.88,-78.85,43.0,0.0
5.53,0.0,5411.0,1.0,42.9082,-78.8225,8.0,5.0,3.0,20.0,3.8537277728948514,42.88,-78.85,43.0,0.0
1.53,0.0,5812.0,1.0,42.9082,-78.8225,7.0,0.0,29.0,10.0,3.8537277728948514,42.88,-78.85,43.0,0.0
1.42,0.0,5411.0,1.0,42.9167,-78.8895,7.0,3.0,25.0,10.0,5.1967358396699845,42.88,-78.85,43.0,0.0
16.81,0.0,5814.0,1.0,42.9082,-78.8225,6.0,5.0,29.0,17.0,3.8537277728948514,42.88,-78.85,43.0,0.0
6.08,0.0,5411.0,1.0,42.9082,-78.8225,5.0,2.0,29.0,20.0,3.8537277728948514,42.88,-78.85,43.0,0.0
5.77,0.0,5411.0,1.0,42.9167,-78.8895,5.0,1.0,21.0,20.0,5.1967358396699845,42.88,-78.85,43.0,0.0
37.38,0.0,7230.0,1.0,42.4837,-89.0298,1.0,4.0,31.0,15.0,0.411748007947059,42.48,-89.03,40.0,0.0
1.67,2.0,5499.0,1.0,41.8055,-89.7054,1.0,1.0,28.0,16.0,93.4124780785525,42.48,-89.03,40.0,0.0
54.0,0.0,5541.0,1.0,42.4837,-89.0298,1.0,4.0,17.0,16.0,0.411748007947059,42.48,-89.03,40.0,0.0
145.04,2.0,3395.0,1.0,33.7217,-84.3339,1.0,4.0,10.0,10.0,1056.5609844967494,42.48,-89.03,40.0,0.0
1.27,2.0,5499.0,0.0,41.8055,-89.7054,12.0,1.0,24.0,16.0,93.4124780785525,42.48,-89.03,39.0,0.0
1.75,2.0,5499.0,1.0,41.8055,-89.7054,8.0,1.0,27.0,16.0,93.4124780785525,42.48,-89.03,39.0,0.0
92.92,0.0,4900.0,1.0,42.4837,-89.0298,4.0,0.0,29.0,0.0,0.411748007947059,42.48,-89.03,39.0,0.0
11.72,0.0,5499.0,1.0,41.8055,-89.7054,2.0,6.0,10.0,3.0,93.4124780785525,42.48,-89.03,39.0,0.0
70.65,2.0,7538.0,1.0,37.7748,-89.0978,11.0,5.0,30.0,16.0,36.37839004101247,37.88,-89.49,37.0,0.0
0.97,0.0,5499.0,1.0,37.7748,-89.0978,8.0,4.0,16.0,7.0,36.37839004101247,37.88,-89.49,37.0,0.0
0.95,0.0,5499.0,1.0,37.7748,-89.0978,8.0,0.0,12.0,7.0,36.37839004101247,37.88,-89.49,37.0,0.0
8.76,0.0,5499.0,1.0,37.8793,-89.4654,7.0,4.0,19.0,12.0,2.1604560690215973,37.88,-89.49,37.0,0.0
12.51,0.0,5411.0,1.0,37.8793,-89.4654,5.0,3.0,9.0,10.0,2.1604560690215973,37.88,-89.49,37.0,0.0
-77.0,0.0,5541.0,1.0,37.0123,-89.1811,3.0,0.0,18.0,15.0,100.26332691621998,37.88,-89.49,37.0,0.0
60.0,0.0,4829.0,1.0,37.7257,-88.9294,3.0,6.0,17.0,10.0,52.15584807052464,37.88,-89.49,37.0,0.0
0.83,0.0,5499.0,1.0,37.7748,-89.0978,2.0,6.0,17.0,7.0,36.37839004101247,37.88,-89.49,37.0,0.0
145.29,1.0,4814.0,0.0,37.42488662030914,-91.83121755030102,1.0,4.0,10.0,14.0,885.1229380759768,38.37,-81.81,58.0,0.0
52.11,2.0,7349.0,0.0,38.3774,-81.8305,10.0,3.0,24.0,15.0,1.967411940334744,38.37,-81.81,57.0,0.0
34.05,2.0,7538.0,0.0,38.809,-81.702,7.0,1.0,16.0,16.0,49.70886496925069,38.37,-81.81,57.0,0.0
11.87,2.0,5310.0,0.0,38.5428,-81.6334,4.0,0.0,29.0,11.0,24.61016039394581,38.37,-81.81,57.0,0.0
9.61,2.0,7210.0,0.0,38.3774,-81.8305,1.0,3.0,24.0,7.0,1.967411940334744,38.37,-81.81,57.0,0.0
-60.0,2.0,5541.0,0.0,38.349,-81.6306,1.0,2.0,23.0,10.0,15.815492303948522,38.37,-81.81,57.0,0.0
20.0,2.0,4829.0,0.0,38.3684,-81.6996,1.0,3.0,17.0,9.0,9.62629934802361,38.37,-81.81,57.0,0.0
25.75,0.0,5311.0,1.0,37.7319,-121.4096,2.0,2.0,12.0,16.0,95.56965304910597,38.29,-120.58,56.0,0.0
23.44,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,2.0,0.0,3.0,12.0,2515.591925721173,38.29,-120.58,56.0,0.0
52.68,0.0,5211.0,1.0,38.3152,-120.5591,1.0,5.0,4.0,11.0,3.3433276594679144,38.29,-120.58,56.0,0.0
22.39,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,12.0,0.0,23.0,10.0,2515.591925721173,38.29,-120.58,55.0,0.0
22.85,0.0,5812.0,1.0,38.3152,-120.5591,10.0,2.0,2.0,21.0,3.3433276594679144,38.29,-120.58,55.0,0.0
17.65,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,9.0,6.0,29.0,10.0,2515.591925721173,38.29,-120.58,55.0,0.0
117.71,0.0,4111.0,1.0,38.1551,-121.3086,8.0,4.0,2.0,6.0,65.39124962387598,38.29,-120.58,55.0,0.0
7.39,0.0,5541.0,1.0,38.1345,-120.4516,4.0,0.0,22.0,10.0,20.611120687659863,38.29,-120.58,55.0,0.0
49.4,1.0,4814.0,1.0,37.42488662030914,-91.83121755030102,4.0,6.0,14.0,12.0,2515.591925721173,38.29,-120.58,55.0,0.0
20.46,0.0,4121.0,1.0,38.3152,-120.5591,2.0,4.0,15.0,11.0,3.3433276594679144,38.29,-120.58,55.0,0.0
24.04,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,1.0,4.0,4.0,10.0,2515.591925721173,38.29,-120.58,55.0,0.0
3.18,2.0,5411.0,1.0,44.8377,-123.2512,1.0,0.0,27.0,8.0,49.64723775512957,44.52,-122.81,50.0,0.0
-81.0,0.0,5499.0,1.0,44.5316,-122.8821,1.0,5.0,4.0,21.0,5.859441634383934,44.52,-122.81,50.0,0.0
146.4,0.0,3359.0,1.0,38.9941,-84.642,8.0,6.0,25.0,10.0,3194.883791530434,44.52,-122.81,49.0,0.0
80.0,0.0,4829.0,1.0,44.1005,-123.1334,7.0,0.0,29.0,10.0,53.27292926591244,44.52,-122.81,49.0,0.0
116.44,0.0,4111.0,1.0,48.34,-122.3456,6.0,4.0,21.0,8.0,426.2507677352282,44.52,-122.81,49.0,0.0
9.21,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,6.0,2.0,5.0,17.0,2699.3969812302867,44.52,-122.81,49.0,0.0
